,sentence #,word,tag,word_idx,tag_idx
28161,1364,kulit,O,5259,0
28162,1364,berwarna,O,4838,0
28163,1364,dan,O,652,0
28164,1364,wanita,O,8525,0
28165,1364,",",O,7275,0
28166,1364,kata,O,5420,0
28167,1364,Emily,B-PER,2279,4
28168,1364,D,I-PER,1778,3
28169,1364,Parker,I-PER,4646,3
28170,1364,dari,O,2006,0
28171,1364,Universitas,B-ORG,527,2
28172,1364,Minnesota,I-ORG,2552,5
28173,1364,di,O,4961,0
28174,1364,Minneapolis,B-LOC,712,6
28175,1364,dan,O,652,0
28176,1364,rekan-rekannya,O,1563,0
28177,1364,yang,O,5214,0
28178,1364,diterbitkan,O,4340,0
28179,1364,dalam,O,2176,0
28180,1364,Jurnal,O,4744,0
28181,1364,Kesehatan,O,2986,0
28182,1364,.,O,6215,0
28183,1365,Aktifitas-aktifitas,O,2778,0
28184,1365,ini,O,452,0
28185,1365,",",O,7275,0
28186,1365,secara,O,3129,0
28187,1365,umum,O,3155,0
28188,1365,",",O,7275,0
28189,1365,menyebabkan,O,4616,0
28190,1365,kerusakan,O,6978,0
28191,1365,",",O,7275,0
28192,1365,intimidasi,O,6990,0
28193,1365,",",O,7275,0
28194,1365,atau,O,671,0
28195,1365,kohersi,O,6118,0
28196,1365,",",O,7275,0
28197,1365,dan,O,652,0
28198,1365,biasanya,O,2436,0
28199,1365,berhubungan,O,4106,0
28200,1365,dengan,O,3381,0
28201,1365,ancaman,O,734,0
28202,1365,yang,O,5214,0
28203,1365,menyebabkan,O,4616,0
28204,1365,kepanikan,O,255,0
28205,1365,publik,O,5386,0
28206,1365,.,O,6215,0
28207,1366,Seharusnya,O,2874,0
28208,1366,",",O,7275,0
28209,1366,kata,O,5420,0
28210,1366,Demokrat,B-ORG,2123,2
28211,1366,",",O,7275,0
28212,1366,jika,O,4083,0
28213,1366,PKS,B-ORG,7,2
28214,1366,komitmen,O,2227,0
28215,1366,dengan,O,3381,0
28216,1366,koalisi,O,7512,0
28217,1366,",",O,7275,0
28218,1366,maka,O,4046,0
28219,1366,tetap,O,3521,0
28220,1366,berada,O,4544,0
28221,1366,di,O,4961,0
28222,1366,koalisi,O,7512,0
28223,1366,.,O,6215,0
28224,1367,Tim,O,6739,0
28225,1367,Indonesia,O,1745,0
28226,1367,dipilih,O,4468,0
28227,1367,dari,O,2006,0
28228,1367,hasil,O,7711,0
28229,1367,seleksi,O,1578,0
28230,1367,Kontes,O,7663,0
28231,1367,Robot,O,8167,0
28232,1367,Indonesia,O,1745,0
28233,1367,KRI,O,3914,0
28234,1367,2008,O,1512,0
28235,1367,yang,O,5214,0
28236,1367,digelar,O,218,0
28237,1367,secara,O,3129,0
28238,1367,bertahap,O,728,0
28239,1367,semakin,O,3007,0
28240,1367,kontes,O,6339,0
28241,1367,regional,O,1691,0
28242,1367,pada,O,2365,0
28243,1367,empat,O,3712,0
28244,1367,wilayah,O,5674,0
28245,1367,yaitu,O,5940,0
28246,1367,Pekanbaru,B-LOC,3699,6
28247,1367,",",O,7275,0
28248,1367,Jakarta,B-LOC,1547,6
28249,1367,",",O,7275,0
28250,1367,Yogyakarta,B-LOC,8311,6
28251,1367,dan,O,652,0
28252,1367,Surabaya,B-LOC,2178,6
28253,1367,.,O,6215,0
28254,1368,Pasukannya,O,8378,0
28255,1368,menyatakan,O,3594,0
28256,1368,bertanggung,O,7592,0
28257,1368,jawab,O,5553,0
28258,1368,atas,O,3830,0
28259,1368,serangan,O,4282,0
28260,1368,udara,O,3296,0
28261,1368,di,O,4961,0
28262,1368,Tripoli,B-LOC,139,6
28263,1368,",",O,7275,0
28264,1368,Sabtu,O,8312,0
28265,1368,dan,O,652,0
28266,1368,Minggu,O,6182,0
28267,1368,lalu,O,1157,0
28268,1368,",",O,7275,0
28269,1368,menargetkan,O,7924,0
28270,1368,satu,O,3575,0
28271,1368,kelompok,O,2351,0
28272,1368,yang,O,5214,0
28273,1368,disebut,O,3814,0
28274,1368,Operasi,O,7510,0
28275,1368,Fajar,O,3338,0
28276,1368,.,O,6215,0
28277,1369,Setelah,O,7415,0
28278,1369,private,O,1888,0
28279,1369,placement,O,5699,0
28280,1369,dilakukan,O,1455,0
28281,1369,",",O,7275,0
28282,1369,kemudian,O,6662,0
28283,1369,perseroan,O,478,0
28284,1369,akan,O,607,0
28285,1369,melaksanakan,O,8154,0
28286,1369,IPO,O,1830,0
28287,1369,.,O,6215,0
28288,1370,Kembali,O,4386,0
28289,1370,dia,O,3727,0
28290,1370,pastikan,O,2731,0
28291,1370,",",O,7275,0
28292,1370,bahwa,O,7740,0
28293,1370,Partai,B-ORG,7746,2
28294,1370,Golkar,I-ORG,7712,5
28295,1370,pun,O,2691,0
28296,1370,tidak,O,7285,0
28297,1370,akan,O,607,0
28298,1370,mengganggu,O,2597,0
28299,1370,Kadernya,O,4243,0
28300,1370,yang,O,5214,0
28301,1370,di,O,4961,0
28302,1370,Kabinet,O,5780,0
28303,1370,untuk,O,1163,0
28304,1370,urusan,O,4847,0
28305,1370,Kampanye,O,7304,0
28306,1370,Pemilu,O,7749,0
28307,1370,2014,O,4093,0
28308,1370,.,O,6215,0
28309,1371,Jadi,O,1774,0
28310,1371,Mahkamah,O,7207,0
28311,1371,Partai,O,7746,0
28312,1371,belum,O,138,0
28313,1371,selesai,O,4886,0
28314,1371,menyelesaikan,O,2817,0
28315,1371,tugasnya,O,5773,0
28316,1371,",",O,7275,0
28317,1371,Menkum,O,5738,0
28318,1371,dan,O,652,0
28319,1371,HAM,O,4152,0
28320,1371,mendahului,O,5060,0
28321,1371,.,O,6215,0
28322,1371,Ini,O,1746,0
28323,1371,faktor,O,5545,0
28324,1371,penyebab,O,4384,0
28325,1371,konflik,O,6206,0
28326,1371,PPP,B-ORG,7446,2
28327,1371,makin,O,4590,0
28328,1371,meruncing,O,659,0
28329,1371,",",O,7275,0
28330,1371,kata,O,5420,0
28331,1371,Ubedillah,B-PER,7563,4
28332,1371,kepada,O,6901,0
28333,1371,wartawan,O,584,0
28334,1371,",",O,7275,0
28335,1371,Rabu,O,2194,0
28336,1371,(29/10/2014),O,693,0
28337,1371,.,O,6215,0
28338,1372,Kisah,O,1623,0
28339,1372,Butet,B-PER,3454,4
28340,1372,juga,O,6288,0
28341,1372,diangkat,O,7498,0
28342,1372,ke,O,5973,0
28343,1372,layar,O,6443,0
28344,1372,kaca,O,1130,0
28345,1372,dengan,O,3381,0
28346,1372,judul,O,3826,0
28347,1372,',O,7112,0
28348,1372,Sokola,O,6993,0
28349,1372,Rimba,O,4073,0
28350,1372,',O,7112,0
28351,1372,.,O,6215,0
28352,1373,Lima,O,3863,0
28353,1373,warga,O,1498,0
28354,1373,Palestina,O,2074,0
28355,1373,termasuk,O,4598,0
28356,1373,dua,O,7157,0
28357,1373,anak-anak,O,6073,0
28358,1373,tewas,O,3620,0
28359,1373,dalam,O,2176,0
28360,1373,satu,O,3575,0
28361,1373,serangan,O,4282,0
28362,1373,Israel,O,1128,0
28363,1373,lainnya,O,579,0
28364,1373,di,O,4961,0
28365,1373,satu,O,3575,0
28366,1373,rumah,O,8099,0
28367,1373,di,O,4961,0
28368,1373,Gaza,B-LOC,4665,6
28369,1373,tengah,I-LOC,8057,1
28370,1373,",",O,7275,0
28371,1373,kata,O,5420,0
28372,1373,para,O,4473,0
28373,1373,pejabat,O,4215,0
28374,1373,kesehatan,O,7241,0
28375,1373,.,O,6215,0
28376,1374,Mohammad,B-PER,7166,4
28377,1374,Hossein,I-PER,5015,3
28378,1374,menyatakan,O,3594,0
28379,1374,bahwa,O,7740,0
28380,1374,domba,O,716,0
28381,1374,hasil,O,7711,0
28382,1374,kloning,O,8417,0
28383,1374,itu,O,5216,0
28384,1374,bisa,O,3106,0
28385,1374,makan,O,97,0
28386,1374,dengan,O,3381,0
28387,1374,baik,O,3811,0
28388,1374,dan,O,652,0
28389,1374,bergembira,O,1386,0
28390,1374,bersama,O,1622,0
28391,1374,kawanan,O,7886,0
28392,1374,domba,O,716,0
28393,1374,lainnya,O,579,0
28394,1374,.,O,6215,0
28395,1375,Militer,O,3729,0
28396,1375,Israel,O,1128,0
28397,1375,mengatakan,O,3220,0
28398,1375,pihaknya,O,8051,0
28399,1375,telah,O,5612,0
28400,1375,membom,O,7306,0
28401,1375,sekitar,O,1382,0
28402,1375,20,O,775,0
28403,1375,target,O,4633,0
28404,1375,di,O,4961,0
28405,1375,seluruh,O,1372,0
28406,1375,Gaza,B-LOC,4665,6
28407,1375,yang,O,5214,0
28408,1375,dikuasai,O,4733,0
28409,1375,Hamas,B-ORG,8455,2
28410,1375,",",O,7275,0
28411,1375,termasuk,O,4598,0
28412,1375,tempat-tempat,O,968,0
28413,1375,peluncuran,O,7276,0
28414,1375,roket,O,7198,0
28415,1375,dan,O,652,0
28416,1375,tempat,O,1050,0
28417,1375,penyimpan,O,3600,0
28418,1375,senjata,O,6343,0
28419,1375,dekat,O,7862,0
28420,1375,sekolah-sekolah,O,7524,0
28421,1375,.,O,6215,0
28422,1376,Sejauh,O,148,0
28423,1376,ini,O,452,0
28424,1376,tidak,O,7285,0
28425,1376,akan,O,607,0
28426,1376,berubah,O,7977,0
28427,1376,kecuali,O,6365,0
28428,1376,melalui,O,6710,0
28429,1376,mekanisme,O,3334,0
28430,1376,partai,O,4326,0
28431,1376,yaitu,O,5940,0
28432,1376,Munaslub,O,6094,0
28433,1376,",",O,7275,0
28434,1376,ujar,O,5990,0
28435,1376,Ahmad,B-PER,3114,4
28436,1376,.,O,6215,0
28437,1377,Tugu,O,4841,0
28438,1377,ini,O,452,0
28439,1377,berupa,O,7427,0
28440,1377,patung,O,1341,0
28441,1377,Alex,B-PER,8289,4
28442,1377,dan,O,652,0
28443,1377,Frans,B-PER,395,4
28444,1377,serta,O,7032,0
28445,1377,serta,O,7032,0
28446,1377,bangunan,O,1732,0
28447,1377,rumah,O,8099,0
28448,1377,adat,O,2451,0
28449,1377,Minahasa,O,881,0
28450,1377,berbentuk,O,7264,0
28451,1377,panggung,O,4141,0
28452,1377,berbahan,O,4632,0
28453,1377,kayu,O,5786,0
28454,1377,.,O,6215,0
28455,1378,Belum,O,2847,0
28456,1378,ditemukan,O,3992,0
28457,1378,obat,O,3688,0
28458,1378,yang,O,5214,0
28459,1378,mujarab,O,4785,0
28460,1378,untuk,O,1163,0
28461,1378,penyakit,O,5911,0
28462,1378,ini,O,452,0
28463,1378,tetapi,O,347,0
28464,1378,sejumlah,O,6977,0
28465,1378,orang,O,4687,0
28466,1378,yang,O,5214,0
28467,1378,terkena,O,2821,0
28468,1378,virus,O,1844,0
28469,1378,Ebola,O,5039,0
28470,1378,dapat,O,7869,0
28471,1378,pulih,O,3841,0
28472,1378,setelah,O,5957,0
28473,1378,diberikan,O,948,0
28474,1378,obat,O,3688,0
28475,1378,eksperimen,O,2147,0
28476,1378,ZMapp,O,3373,0
28477,1378,.,O,6215,0
28478,1379,Kagame,B-PER,5046,4
28479,1379,mengatakan,O,3220,0
28480,1379,Afrika,B-ORG,6862,2
28481,1379,Bersatu,I-ORG,4270,5
28482,1379,masih,O,8017,0
28483,1379,belum,O,138,0
28484,1379,membayar,O,1055,0
28485,1379,kembali,O,1591,0
28486,1379,uang,O,1080,0
28487,1379,",",O,7275,0
28488,1379,yang,O,5214,0
28489,1379,negara,O,6491,0
28490,1379,Afrika,O,6862,0
28491,1379,tengahnya,O,835,0
28492,1379,habiskan,O,2730,0
28493,1379,untuk,O,1163,0
28494,1379,mengurus,O,3431,0
28495,1379,tentara,O,3609,0
28496,1379,di,O,4961,0
28497,1379,Darfur,B-LOC,7938,6
28498,1379,",",O,7275,0
28499,1379,tapi,O,723,0
28500,1379,menekankan,O,1503,0
28501,1379,itu,O,5216,0
28502,1379,bukan,O,3022,0
28503,1379,pertimbangan,O,8007,0
28504,1379,utamanya,O,5588,0
28505,1379,.,O,6215,0
28506,1380,Itu,O,7816,0
28507,1380,termasuk,O,4598,0
28508,1380,menghilangkan,O,3653,0
28509,1380,$242,O,3198,0
28510,1380,juta,O,3249,0
28511,1380,dalam,O,2176,0
28512,1380,bentuk,O,3694,0
28513,1380,good,O,5164,0
28514,1380,will,O,4484,0
28515,1380,dari,O,2006,0
28516,1380,catatan,O,6021,0
28517,1380,",",O,7275,0
28518,1380,menerbitkan,O,6743,0
28519,1380,$150,O,1023,0
28520,1380,juta,O,3249,0
28521,1380,dalam,O,2176,0
28522,1380,saham,O,4717,0
28523,1380,preferred,O,8523,0
28524,1380,dan,O,652,0
28525,1380,memulai,O,3281,0
28526,1380,tawaran,O,5005,0
28527,1380,pertukaran,O,1416,0
28528,1380,untuk,O,1163,0
28529,1380,$52,O,767,0
28530,1380,juta,O,3249,0
28531,1380,dalam,O,2176,0
28532,1380,obligasi,O,4140,0
28533,1380,yang,O,5214,0
28534,1380,dapat,O,7869,0
28535,1380,ditukar,O,3201,0
28536,1380,.,O,6215,0
28537,1381,Komputer,O,1976,0
28538,1381,desktop,O,4044,0
28539,1381,modern,O,5330,0
28540,1381,berisikan,O,944,0
28541,1381,banyak,O,3391,0
28542,1381,komputer-komputer,O,954,0
28543,1381,lebih,O,1596,0
28544,1381,kecil,O,8132,0
28545,1381,yang,O,5214,0
28546,1381,membantu,O,7182,0
28547,1381,CPU,O,361,0
28548,1381,utama,O,7375,0
28549,1381,dalam,O,2176,0
28550,1381,melaksanakan,O,8154,0
28551,1381,I/O,O,1191,0
28552,1381,.,O,6215,0
28553,1382,Racun,O,5313,0
28554,1382,dari,O,2006,0
28555,1382,hewan,O,312,0
28556,1382,ini,O,452,0
28557,1382,jika,O,4083,0
28558,1382,mengenai,O,6381,0
28559,1382,tubuh,O,5312,0
28560,1382,bisa,O,3106,0
28561,1382,menyebabkan,O,4616,0
28562,1382,kelumpuhan,O,5884,0
28563,1382,dan,O,652,0
28564,1382,hingga,O,6753,0
28565,1382,kematian,O,1144,0
28566,1382,.,O,6215,0
28567,1383,Di,O,4565,0
28568,1383,pihak,O,372,0
28569,1383,Israel,O,1128,0
28570,1383,",",O,7275,0
28571,1383,korban,O,6378,0
28572,1383,tewas,O,3620,0
28573,1383,akibat,O,5790,0
28574,1383,roket,O,7198,0
28575,1383,Hamas,B-ORG,8455,2
28576,1383,mencapai,O,4284,0
28577,1383,68,O,7864,0
28578,1383,orang,O,4687,0
28579,1383,",",O,7275,0
28580,1383,termasuk,O,4598,0
28581,1383,1,O,8147,0
28582,1383,anak-anak,O,6073,0
28583,1383,dan,O,652,0
28584,1383,3,O,7118,0
28585,1383,warga,O,1498,0
28586,1383,sipil,O,2669,0
28587,1383,.,O,6215,0
28588,1384,Hal,O,753,0
28589,1384,tersebut,O,4143,0
28590,1384,memicu,O,4621,0
28591,1384,kesadaran,O,8538,0
28592,1384,masyarakat,O,5828,0
28593,1384,untuk,O,1163,0
28594,1384,terus,O,2673,0
28595,1384,menjaga,O,1275,0
28596,1384,wilayah,O,5674,0
28597,1384,perairan,O,5763,0
28598,1384,dari,O,2006,0
28599,1384,pengrusakan,O,4038,0
28600,1384,",",O,7275,0
28601,1384,seperti,O,7632,0
28602,1384,penggunaan,O,4650,0
28603,1384,bom,O,6435,0
28604,1384,ikan,O,5580,0
28605,1384,",",O,7275,0
28606,1384,katanya,O,5685,0
28607,1384,.,O,6215,0
28608,1385,Mereka,O,6471,0
28609,1385,memberikan,O,5454,0
28610,1385,kuasa,O,1947,0
28611,1385,kepada,O,6901,0
28612,1385,kami,O,2333,0
28613,1385,atas,O,3830,0
28614,1385,kerugian,O,1757,0
28615,1385,yang,O,5214,0
28616,1385,mereka,O,4062,0
28617,1385,alami,O,3913,0
28618,1385,.,O,6215,0
28619,1385,Menurut,O,2425,0
28620,1385,Firman,B-PER,6187,4
28621,1385,",",O,7275,0
28622,1385,gugatan,O,8198,0
28623,1385,tim,O,6417,0
28624,1385,hukum,O,2569,0
28625,1385,Prabowo,B-PER,912,4
28626,1385,-,O,2216,0
28627,1385,Hatta,B-PER,7576,4
28628,1385,ke,O,5973,0
28629,1385,PN,B-ORG,4115,2
28630,1385,Jakarta,I-ORG,1547,5
28631,1385,Pusat,I-ORG,371,5
28632,1385,berbeda,O,4889,0
28633,1385,dengan,O,3381,0
28634,1385,gugatan,O,8198,0
28635,1385,ke,O,5973,0
28636,1385,Mahkamah,B-ORG,7207,2
28637,1385,Konstitusi,I-ORG,2870,5
28638,1385,ataupun,O,511,0
28639,1385,ke,O,5973,0
28640,1385,Dewan,B-ORG,5406,2
28641,1385,Kehormatan,I-ORG,7195,5
28642,1385,Penyelenggara,I-ORG,140,5
28643,1385,Pemilu,I-ORG,7749,5
28644,1385,.,O,6215,0
28645,1386,Enggak,O,4823,0
28646,1386,(ditinggalkan),O,2688,0
28647,1386,juga,O,6288,0
28648,1386,.,O,6215,0
28649,1386,PKB,B-ORG,4769,2
28650,1386,kan,O,5792,0
28651,1386,mengumumkan,O,5014,0
28652,1386,tiga,O,6537,0
28653,1386,calon,O,8327,0
28654,1386,presidennya,O,1434,0
28655,1386,.,O,6215,0
28656,1386,Saya,O,4193,0
28657,1386,masih,O,8017,0
28658,1386,optimistis,O,7558,0
28659,1386,maju,O,1683,0
28660,1386,",",O,7275,0
28661,1386,katanya,O,5685,0
28662,1386,setelah,O,5957,0
28663,1386,menghadiri,O,5679,0
28664,1386,Hari,O,6734,0
28665,1386,Ulang,O,2796,0
28666,1386,Tahun,O,7804,0
28667,1386,Gerakan,B-ORG,7784,2
28668,1386,Pemuda,I-ORG,4304,5
28669,1386,Ansor,I-ORG,348,5
28670,1386,ke-80,O,1308,0
28671,1386,di,O,4961,0
28672,1386,Wisma,B-LOC,3433,6
28673,1386,Haji,I-LOC,2655,1
28674,1386,",",O,7275,0
28675,1386,Kota,B-LOC,1248,6
28676,1386,Madiun,I-LOC,5466,1
28677,1386,",",O,7275,0
28678,1386,Jawa,B-LOC,4968,6
28679,1386,Timur,I-LOC,1298,1
28680,1386,",",O,7275,0
28681,1386,Senin,O,198,0
28682,1386,",",O,7275,0
28683,1386,3,O,7118,0
28684,1386,Februari,O,3515,0
28685,1386,2014,O,4093,0
28686,1386,.,O,6215,0
28687,1387,Jika,O,2737,0
28688,1387,ada,O,7538,0
28689,1387,partai,O,4326,0
28690,1387,politik,O,3094,0
28691,1387,yang,O,5214,0
28692,1387,tidak,O,7285,0
28693,1387,lagi,O,4592,0
28694,1387,bersedia,O,1836,0
28695,1387,mematuhi,O,1252,0
28696,1387,kesepakatan,O,8498,0
28697,1387,yang,O,5214,0
28698,1387,sudah,O,1432,0
28699,1387,dibuatnya,O,7440,0
28700,1387,",",O,7275,0
28701,1387,tentu,O,3282,0
28702,1387,partai,O,4326,0
28703,1387,politik,O,3094,0
28704,1387,seperti,O,7632,0
28705,1387,itu,O,5216,0
28706,1387,bisa,O,3106,0
28707,1387,tidak,O,7285,0
28708,1387,bisa,O,3106,0
28709,1387,bersama-sama,O,1198,0
28710,1387,lagi,O,4592,0
28711,1387,di,O,4961,0
28712,1387,dalam,O,2176,0
28713,1387,koalisi,O,7512,0
28714,1387,",",O,7275,0
28715,1387,katanya,O,5685,0
28716,1387,dalam,O,2176,0
28717,1387,pidato,O,2598,0
28718,1387,yang,O,5214,0
28719,1387,disampaikan,O,3217,0
28720,1387,usai,O,8256,0
28721,1387,menggelar,O,6832,0
28722,1387,sidang,O,459,0
28723,1387,kabinet,O,1796,0
28724,1387,di,O,4961,0
28725,1387,istana,B-LOC,7669,6
28726,1387,negara,I-LOC,6491,1
28727,1387,",",O,7275,0
28728,1387,Selasa,O,4713,0
28729,1387,(1/3),O,7809,0
28730,1387,.,O,6215,0
28731,1388,Presiden,O,6498,0
28732,1388,Palestina,O,2074,0
28733,1388,Mahmud,B-PER,2907,4
28734,1388,Abbas,I-PER,3446,3
28735,1388,",",O,7275,0
28736,1388,di,O,4961,0
28737,1388,Kairo,B-LOC,2487,6
28738,1388,setelah,O,5957,0
28739,1388,melakukan,O,27,0
28740,1388,pertemuan,O,8235,0
28741,1388,dengan,O,3381,0
28742,1388,Presiden,O,6498,0
28743,1388,Abdel,B-PER,1479,4
28744,1388,Fattah,I-PER,5586,3
28745,1388,al-Sisi,I-PER,2177,3
28746,1388,",",O,7275,0
28747,1388,juga,O,6288,0
28748,1388,mendesak,O,6942,0
28749,1388,dimulainya,O,3216,0
28750,1388,kembali,O,1591,0
28751,1388,perundingan,O,2003,0
28752,1388,.,O,6215,0
28753,1389,Golkar,B-ORG,7712,2
28754,1389,mengucapkan,O,7371,0
28755,1389,selamat,O,3424,0
28756,1389,kepada,O,6901,0
28757,1389,pasangan,O,84,0
28758,1389,terpilih,O,2455,0
28759,1389,.,O,6215,0
28760,1389,Semoga,O,504,0
28761,1389,dapat,O,7869,0
28762,1389,menjalankan,O,5064,0
28763,1389,amanah,O,3935,0
28764,1389,rakyat,O,6102,0
28765,1389,tanpa,O,3588,0
28766,1389,menyingkirkan,O,7714,0
28767,1389,kelompok,O,2351,0
28768,1389,minoritas,O,2225,0
28769,1389,yang,O,5214,0
28770,1389,ada,O,7538,0
28771,1389,di,O,4961,0
28772,1389,Jabar,B-LOC,230,6
28773,1389,",",O,7275,0
28774,1389,kata,O,5420,0
28775,1389,Nurul,B-PER,4530,4
28776,1389,.,O,6215,0
28777,1390,Kantor,O,7386,0
28778,1390,berita,O,3710,0
28779,1390,itu,O,5216,0
28780,1390,tidak,O,7285,0
28781,1390,menjelaskan,O,6556,0
28782,1390,tentang,O,1554,0
28783,1390,jarak,O,582,0
28784,1390,yang,O,5214,0
28785,1390,dapat,O,7869,0
28786,1390,dijangkau,O,4427,0
28787,1390,rudal,O,245,0
28788,1390,jelajah,O,4253,0
28789,1390,Nasr-e-Basir,O,5628,0
28790,1390,",",O,7275,0
28791,1390,namun,O,8336,0
28792,1390,menyatakan,O,3594,0
28793,1390,peralatan,O,6228,0
28794,1390,militer,O,5056,0
28795,1390,ini,O,452,0
28796,1390,dapat,O,7869,0
28797,1390,beroperasi,O,6771,0
28798,1390,tanpa,O,3588,0
28799,1390,suara,O,6605,0
28800,1390,.,O,6215,0
28801,1391,Alex,B-PER,8289,4
28802,1391,Mendur,I-PER,6598,3
28803,1391,tutup,O,2519,0
28804,1391,usia,O,6138,0
28805,1391,pada,O,2365,0
28806,1391,tahun,O,228,0
28807,1391,1984,O,4855,0
28808,1391,juga,O,6288,0
28809,1391,dalam,O,2176,0
28810,1391,keadaan,O,2313,0
28811,1391,serupa,O,3645,0
28812,1391,.,O,6215,0
28813,1392,Sementara,O,8183,0
28814,1392,Ketua,O,6353,0
28815,1392,DPP,O,2151,0
28816,1392,PKS,B-ORG,7,2
28817,1392,Aboebakar,B-PER,3925,4
28818,1392,Al,I-PER,6258,3
28819,1392,Habsy,I-PER,5833,3
28820,1392,membantah,O,6196,0
28821,1392,pihaknya,O,8051,0
28822,1392,mengalah,O,4321,0
28823,1392,kepada,O,6901,0
28824,1392,PPP,B-ORG,7446,2
28825,1392,untuk,O,1163,0
28826,1392,kursi,O,8194,0
28827,1392,pimpinan,O,1397,0
28828,1392,MPR,B-ORG,8301,2
28829,1392,.,O,6215,0
28830,1393,Artis,O,8120,0
28831,1393,Angel,B-PER,822,4
28832,1393,Lelga,I-PER,7545,3
28833,1393,akan,O,607,0
28834,1393,mendapat,O,5615,0
28835,1393,tugas,O,3853,0
28836,1393,khusus,O,5655,0
28837,1393,dari,O,2006,0
28838,1393,Partai,B-ORG,7746,2
28839,1393,Persatuan,I-ORG,2997,5
28840,1393,Pembangunan,I-ORG,1789,5
28841,1393,.,O,6215,0
28842,1394,Kejaksaan,B-ORG,7244,2
28843,1394,Agung,I-ORG,610,5
28844,1394,beberapa,O,5085,0
28845,1394,waktu,O,2979,0
28846,1394,lalu,O,1157,0
28847,1394,merilis,O,4955,0
28848,1394,10,O,2329,0
28849,1394,nama,O,8063,0
28850,1394,terpidana,O,7787,0
28851,1394,mati,O,2611,0
28852,1394,kasus,O,746,0
28853,1394,narkoba,O,8216,0
28854,1394,yang,O,5214,0
28855,1394,akan,O,607,0
28856,1394,dieksekusi,O,5726,0
28857,1394,",",O,7275,0
28858,1394,yakni,O,5998,0
28859,1394,Andrew,B-PER,1271,4
28860,1394,Chan,I-PER,6955,3
28861,1394,(warga,O,3683,0
28862,1394,negara,O,6491,0
28863,1394,Australia),B-LOC,4336,6
28864,1394,",",O,7275,0
28865,1394,Myuran,B-PER,1951,4
28866,1394,Sukumaran,I-PER,5127,3
28867,1394,(Australia),B-LOC,5460,6
28868,1394,",",O,7275,0
28869,1394,Raheem,B-PER,2063,4
28870,1394,Agbaje,I-PER,1856,3
28871,1394,Salami,I-PER,7963,3
28872,1394,(Nigeria),B-LOC,8220,6
28873,1394,",",O,7275,0
28874,1394,Zainal,B-PER,1771,4
28875,1394,Abidin,I-PER,222,3
28876,1394,(Indonesia),B-LOC,3126,6
28877,1394,",",O,7275,0
28878,1394,Serge,B-PER,509,4
28879,1394,Areski,I-PER,3950,3
28880,1394,Atlaoui,I-PER,7569,3
28881,1394,(Perancis),B-LOC,3724,6
28882,1394,",",O,7275,0
28883,1394,Rodrigo,B-PER,7769,4
28884,1394,Gularte,I-PER,5191,3
28885,1394,(Brasil),B-LOC,634,6
28886,1394,",",O,7275,0
28887,1394,Silvester,B-PER,4422,4
28888,1394,Obiekwe,I-PER,4288,3
28889,1394,Nwaolise,I-PER,386,3
28890,1394,alias,O,3342,0
28891,1394,Mustofa,B-PER,8453,4
28892,1394,(Nigeria),B-LOC,8220,6
28893,1394,",",O,7275,0
28894,1394,Martin,B-PER,1173,4
28895,1394,Anderson,I-PER,1187,3
28896,1394,alias,O,3342,0
28897,1394,Belo,B-PER,3004,4
28898,1394,(Ghana),B-LOC,548,6
28899,1394,",",O,7275,0
28900,1394,Okwudili,B-PER,1344,4
28901,1394,Oyatanze,I-PER,3313,3
28902,1394,(Nigeria),B-LOC,8220,6
28903,1394,",",O,7275,0
28904,1394,dan,O,652,0
28905,1394,Mary,B-PER,8393,4
28906,1394,Jane,I-PER,844,3
28907,1394,Fiesta,I-PER,4991,3
28908,1394,Veloso,I-PER,581,3
28909,1394,(Filipina),B-LOC,7735,6
28910,1394,.,O,6215,0
28911,1395,Berat,O,3321,0
28912,1395,total,O,5188,0
28913,1395,seluruh,O,1372,0
28914,1395,robot,O,7388,0
28915,1395,tidak,O,7285,0
28916,1395,boleh,O,7457,0
28917,1395,melebihi,O,7507,0
28918,1395,50,O,8382,0
28919,1395,kilogram,O,911,0
28920,1395,dan,O,652,0
28921,1395,batas,O,7101,0
28922,1395,tegangan,O,590,0
28923,1395,catudaya,O,300,0
28924,1395,tidak,O,7285,0
28925,1395,melebihi,O,7507,0
28926,1395,24,O,2975,0
28927,1395,volt,O,2479,0
28928,1395,.,O,6215,0
28929,1396,Pesawat,O,785,0
28930,1396,itu,O,5216,0
28931,1396,menempuh,O,4049,0
28932,1396,rute,O,4285,0
28933,1396,tetap,O,3521,0
28934,1396,",",O,7275,0
28935,1396,lapor,O,1896,0
28936,1396,kantor,O,4211,0
28937,1396,berita,O,3710,0
28938,1396,Interfax,B-ORG,2807,2
28939,1396,mengutip,O,4110,0
28940,1396,wakil,O,5751,0
28941,1396,kementerian,B-ORG,943,2
28942,1396,pertahanan,I-ORG,2035,5
28943,1396,Rusia,I-ORG,2603,5
28944,1396,yang,O,5214,0
28945,1396,tak,O,5495,0
28946,1396,disebutkan,O,6479,0
28947,1396,namanya,O,3319,0
28948,1396,.,O,6215,0
28949,1397,Hugh,B-PER,341,4
28950,1397,dan,O,652,0
28951,1397,jemima,B-PER,3248,4
28952,1397,telah,O,5612,0
28953,1397,memutuskan,O,1961,0
28954,1397,untuk,O,1163,0
28955,1397,berpisah,O,5334,0
28956,1397,secara,O,3129,0
