sentence #,word,pos,tag,word_idx,tag_idx
1114,ini,DET,O,3244,4
1114,konsekuensi,NOUN,O,6421,4
1114,dari,ADP,O,3594,4
1114,dipangkasnya,NOUN,O,2364,4
1114,kuota,NOUN,O,112,4
1114,BBM,PROPN,O,7264,4
1114,subsidi,NOUN,O,5060,4
1114,2014,NUM,O,3457,4
1114,dari,ADP,O,3594,4
1114,48,NUM,O,6455,4
1114,juta,NUM,O,1637,4
1114,KL,PROPN,O,4852,4
1114,menjadi,VERB,O,1366,4
1114,hanya,ADV,O,3249,4
1114,46,NUM,O,2897,4
1114,juta,NOUN,O,1637,4
1114,KL,PROPN,O,4852,4
1114,.,PUNCT,O,3266,4
1115,Secara,ADP,O,1014,4
1115,umum,ADJ,O,136,4
1115,tanah,NOUN,O,6762,4
1115,air,NOUN,O,4351,4
1115,dalam,ADP,O,4955,4
1115,keadaan,NOUN,O,2317,4
1115,baik,ADJ,O,7345,4
1115,dan,CCONJ,O,418,4
1115,situasinya,NOUN,O,7983,4
1115,normal,ADJ,O,2551,4
1115,seperti,ADP,O,637,4
1115,biasa,ADV,O,5687,4
1115,.,PUNCT,O,3266,4
1115,Memang,ADV,O,4997,4
1115,ada,VERB,O,8499,4
1115,kejadian,NOUN,O,5910,4
1115,kecil,ADJ,O,6133,4
1115,di,ADP,O,2096,4
1115,sekitar,ADP,O,8098,4
1115,patung,NOUN,B-LOC,5934,1
1115,kuda,NOUN,I-LOC,3748,6
1115,.,PUNCT,O,3266,4
1115,Namun,SCONJ,O,2640,4
1115,bila,SCONJ,O,5719,4
1115,meliht,VERB,O,8338,4
1115,secara,ADP,O,511,4
1115,jernih,NOUN,O,2221,4
1115,apa,PRON,O,3374,4
1115,yang,PRON,O,4477,4
1115,terjadi,VERB,O,2913,4
1115,kemarin,NOUN,O,5317,4
1115,masih,ADV,O,3046,4
1115,dalam,ADP,O,4955,4
1115,batas,NOUN,O,644,4
1115,kewajaran,NOUN,O,1006,4
1115,dan,CCONJ,O,418,4
1115,masih,ADV,O,3046,4
1115,dikendalikan,VERB,O,1675,4
1115,",",PUNCT,O,3948,4
1115,kata,NOUN,O,8331,4
1115,Menko,PROPN,O,4218,4
1115,Polhukam,PROPN,O,4542,4
1115,.,PUNCT,O,3266,4
1116,Ketua,NOUN,O,4480,4
1116,Umum,ADJ,O,4827,4
1116,Partai,PROPN,B-ORG,6156,0
1116,Demokrat,PROPN,I-ORG,5077,3
1116,Anas,PROPN,B-PER,592,2
1116,Urbaningrum,PROPN,I-PER,7467,5
1116,menegaskan,VERB,O,8221,4
1116,keyakinannya,NOUN,O,4338,4
1116,bahwa,SCONJ,O,3403,4
1116,Susilo,PROPN,B-PER,5867,2
1116,Bambang,PROPN,I-PER,6190,5
1116,Yudhoyono,PROPN,I-PER,6106,5
1116,tidak,PART,O,6969,4
1116,akan,ADV,O,2842,4
1116,bersedia,VERB,O,2396,4
1116,memperpanjang,VERB,O,5125,4
1116,masa,NOUN,O,1518,4
1116,jabatannya,NOUN,O,6109,4
1116,untuk,ADP,O,7038,4
1116,ketiga,NUM,O,3207,4
1116,kali,NOUN,O,4457,4
1116,.,PUNCT,O,3266,4
1117,Menyulap,ADP,O,2217,4
1117,biomassa,NOUN,O,6145,4
1117,menjadi,VERB,O,1366,4
1117,energi,NOUN,O,5990,4
1117,.,PUNCT,O,3266,4
1118,Pertama,NUM,O,221,4
1118,",",PUNCT,O,3948,4
1118,Bali,PROPN,B-LOC,6628,1
1118,penyumbang,NOUN,O,819,4
1118,suara,NOUN,O,8382,4
1118,terbanyak,ADJ,O,4285,4
1118,bagi,ADP,O,4606,4
1118,Demokrat,PROPN,B-ORG,5077,0
1118,.,PUNCT,O,3266,4
1118,Selain,ADP,O,3124,4
1118,itu,DET,O,7226,4
1118,juga,ADV,O,7625,4
1118,Bali,PROPN,O,6628,4
1118,sempat,ADV,O,8049,4
1118,menjadi,VERB,O,1366,4
1118,tuan,NOUN,O,6055,4
1118,rumah,NOUN,O,6576,4
1118,kongres,PROPN,O,3549,4
1118,pertama,NUM,O,4139,4
1118,yang,PRON,O,4477,4
1118,menghasilkan,VERB,O,3962,4
1118,Ketua,NOUN,O,4480,4
1118,Umum,ADJ,O,4827,4
1118,Pak,PROPN,O,5245,4
1118,Hadi,PROPN,B-PER,867,2
1118,Utomo,PROPN,I-PER,5812,5
1118,.,PUNCT,O,3266,4
1118,Bali,PROPN,B-LOC,6628,1
1118,juga,ADV,O,7625,4
1118,merupakan,VERB,O,6128,4
1118,tempat,NOUN,O,111,4
1118,kumpul,NOUN,O,6202,4
1118,para,DET,O,4146,4
1118,dewa,NOUN,O,5578,4
1118,",",PUNCT,O,3948,4
1118,jadi,VERB,O,7465,4
1118,semoga,NOUN,O,6425,4
1118,Tuhan,PROPN,O,3617,4
1118,memberikan,VERB,O,7626,4
1118,yang,PRON,O,4477,4
1118,terbaik,ADJ,O,2375,4
1118,bagi,ADP,O,4606,4
1118,partai,NOUN,O,839,4
1118,kami,PRON,O,1936,4
1118,",",PUNCT,O,3948,4
1118,kata,NOUN,O,8331,4
1118,Made,PROPN,B-PER,4014,2
1118,.,PUNCT,O,3266,4
1119,Sebagai,ADP,O,4135,4
1119,contoh,NOUN,O,1017,4
1119,",",PUNCT,O,3948,4
1119,gaji,NOUN,O,2288,4
1119,pekerja,NOUN,O,3843,4
1119,rumah,NOUN,O,6576,4
1119,sakit,NOUN,O,8247,4
1119,swasta,ADJ,O,4965,4
1119,meloncat,VERB,O,4083,4
1119,hingga,ADP,O,2718,4
1119,6.6%,SYM,O,5963,4
1119,dalam,ADP,O,4955,4
1119,12,NUM,O,1320,4
1119,bulan,NOUN,O,6670,4
1119,yang,PRON,O,4477,4
1119,berakhir,VERB,O,5168,4
1119,pada,ADP,O,2754,4
1119,bulan,NOUN,O,6670,4
1119,september,ADJ,O,6587,4
1119,",",PUNCT,O,3948,4
1119,dibanding,VERB,O,7913,4
1119,dengan,ADP,O,7841,4
1119,4.4%,SYM,O,4335,4
1119,untuk,ADP,O,7038,4
1119,pekerja,NOUN,O,3843,4
1119,di,ADP,O,2096,4
1119,semua,DET,O,8333,4
1119,indsutri,NOUN,O,6291,4
1119,.,PUNCT,O,3266,4
1120,Kota,NOUN,O,1684,4
1120,itu,DET,O,7226,4
1120,diikuti,VERB,O,1181,4
1120,oleh,ADP,O,3928,4
1120,Budapest,PROPN,B-LOC,6616,1
1120,dengan,ADP,O,7841,4
1120,total,NOUN,O,3177,4
1120,biaya,NOUN,O,6897,4
1120,80,NUM,O,921,4
1120,",",PUNCT,O,3948,4
1120,Praha,NOUN,B-LOC,8255,1
1120,at,NOUN,O,8239,4
1120,93,NUM,O,7531,4
1120,",",PUNCT,O,3948,4
1120,dan,CCONJ,O,418,4
1120,Dublin,PROPN,B-LOC,5987,1
1120,102,NUM,O,3808,4
1120,.,PUNCT,O,3266,4
1121,Untuk,ADP,O,7214,4
1121,itu,DET,O,7226,4
1121,diperlukan,VERB,O,7251,4
1121,akses,NOUN,O,7714,4
1121,yang,PRON,O,4477,4
1121,luas,ADJ,O,2409,4
1121,untuk,ADP,O,7038,4
1121,penggunaan,NOUN,O,1935,4
1121,teknologi,NOUN,O,965,4
1121,",",PUNCT,O,3948,4
1121,khususnya,ADP,O,3516,4
1121,teknologi,NOUN,O,965,4
1121,informasi,NOUN,O,51,4
1121,",",PUNCT,O,3948,4
1121,untuk,ADP,O,7038,4
1121,membantu,VERB,O,522,4
1121,masyarakat,NOUN,O,1349,4
1121,di,ADP,O,2096,4
1121,negara-negara,NOUN,O,1211,4
1121,berkembang,VERB,O,3203,4
1121,meraih,VERB,O,5739,4
1121,sejumlah,DET,O,4073,4
1121,peluang,NOUN,O,7336,4
1121,pada,ADP,O,2754,4
1121,abad,NOUN,O,3820,4
1121,ke-21,NUM,O,4120,4
1121,.,PUNCT,O,3266,4
1122,Sebelum,ADV,O,1546,4
1122,menjadi,VERB,O,1366,4
1122,anggota,NOUN,O,4100,4
1122,Dewan,PROPN,B-ORG,7629,0
1122,Perwakilan,PROPN,I-ORG,6832,3
1122,Rakyat,PROPN,I-ORG,5830,3
1122,",",PUNCT,O,3948,4
1122,Prasetyo,PROPN,B-PER,1473,2
1122,juga,ADV,O,7625,4
1122,seorang,DET,O,6351,4
1122,jaksa,ADJ,O,1508,4
1122,.,PUNCT,O,3266,4
1123,Kedua,NUM,O,5263,4
1123,helikopter,NOUN,O,7543,4
1123,tersebut,DET,O,1513,4
1123,",",PUNCT,O,3948,4
1123,masing-masing,DET,O,4488,4
1123,membawa,VERB,O,175,4
1123,dua,NUM,O,6057,4
1123,orang,NOUN,O,4640,4
1123,",",PUNCT,O,3948,4
1123,adalah,AUX,O,5456,4
1123,helikopter,NOUN,O,7543,4
1123,latih,NOUN,O,334,4
1123,yang,PRON,O,4477,4
1123,disebut,VERB,O,4136,4
1123,Squirrel,PROPN,O,799,4
1123,dan,CCONJ,O,418,4
1123,digunakan,VERB,O,2236,4
1123,untuk,ADP,O,7038,4
1123,melatih,VERB,O,7498,4
1123,pilot,NOUN,O,4234,4
1123,di,ADP,O,2096,4
1123,RAF,PROPN,B-ORG,8170,0
1123,",",PUNCT,O,3948,4
1123,Angkatan,NOUN,B-ORG,7064,0
1123,Darat,PROPN,I-ORG,2383,3
1123,dan,CCONJ,O,418,4
1123,Angkatan,NOUN,B-ORG,7064,0
1123,Laut,PROPN,I-ORG,1505,3
1123,.,PUNCT,O,3266,4
1124,Dasar,NOUN,O,1479,4
1124,gugatan,NOUN,O,1290,4
1124,yaitu,ADV,O,8500,4
1124,kerugian,NOUN,O,1938,4
1124,materiil,ADJ,O,348,4
1124,dan,CCONJ,O,418,4
1124,imateriil,ADJ,O,3191,4
1124,yang,PRON,O,4477,4
1124,dialami,VERB,O,3459,4
1124,delapan,NUM,O,3145,4
1124,klien,NOUN,O,1766,4
1124,kami,PRON,O,1936,4
1124,karena,CCONJ,O,5360,4
1124,KPU,PROPN,B-ORG,4971,0
1124,melakukan,VERB,O,2725,4
1124,pemilu,NOUN,O,5577,4
1124,9,NUM,O,6544,4
1124,Juli,PROPN,O,4521,4
1124,2014,NUM,O,3457,4
1124,",",PUNCT,O,3948,4
1124,kata,NOUN,O,8331,4
1124,Firman,NOUN,B-PER,7508,2
1124,saat,SCONJ,O,4399,4
1124,dihubungi,VERB,O,778,4
1124,",",PUNCT,O,3948,4
1124,Sabtu,PROPN,O,8246,4
1124,",",PUNCT,O,3948,4
1124,16,NUM,O,5246,4
1124,Agustus,PROPN,O,7974,4
1124,2014,NUM,O,3457,4
1124,.,PUNCT,O,3266,4
1125,Biaya,PROPN,O,1037,4
1125,tenaga,NOUN,O,803,4
1125,kerja,NOUN,O,6114,4
1125,terus,ADV,O,4426,4
1125,naik,VERB,O,4962,4
1125,lebih,ADV,O,8043,4
1125,cepat,ADJ,O,6886,4
1125,dalam,ADP,O,4955,4
1125,industri,NOUN,O,4479,4
1125,jasa,NOUN,O,7867,4
1125,daripada,ADP,O,7155,4
1125,industri,NOUN,O,4479,4
1125,yang,PRON,O,4477,4
1125,memproduksi,VERB,O,3350,4
1125,barang,NOUN,O,7824,4
1125,",",PUNCT,O,3948,4
1125,laporan,NOUN,O,4407,4
1125,tersebut,DET,O,1513,4
1125,menunjukkan,VERB,O,2308,4
1125,.,PUNCT,O,3266,4
1126,Mesir,PROPN,O,4158,4
1126,menyeru,VERB,O,7096,4
1126,Israel,PROPN,O,1738,4
1126,dan,CCONJ,O,418,4
1126,Palestina,PROPN,O,3978,4
1126,",",PUNCT,O,3948,4
1126,Minggu,PROPN,O,1993,4
1126,(24/8),PUNCT,O,5550,4
1126,",",PUNCT,O,3948,4
1126,menghentikan,VERB,O,3624,4
1126,permusuhan,NOUN,O,6249,4
1126,dan,CCONJ,O,418,4
1126,memulai,VERB,O,5266,4
1126,kembali,VERB,O,1810,4
1126,perundingan,NOUN,O,5462,4
1126,.,PUNCT,O,3266,4
1127,Firman,NOUN,B-PER,7508,2
1127,meyakini,ADJ,O,7270,4
1127,ada,VERB,O,8499,4
1127,perbuatan,NOUN,O,5335,4
1127,melawan,ADP,O,2591,4
1127,hukum,NOUN,O,5583,4
1127,yang,PRON,O,4477,4
1127,dilakukan,VERB,O,3811,4
1127,KPU,PROPN,B-ORG,4971,0
1127,.,PUNCT,O,3266,4
1128,Hingga,ADP,O,6654,4
1128,kini,NOUN,O,4887,4
1128,terdapat,VERB,O,734,4
1128,40,NUM,O,3033,4
1128,jenis,NOUN,O,4124,4
1128,lumba-lumba,NOUN,O,4227,4
1128,di,ADP,O,2096,4
1128,seluruh,DET,O,2538,4
1128,dunia,NOUN,O,3443,4
1128,.,PUNCT,O,3266,4
1129,Pakar,NOUN,O,3875,4
1129,botani,NOUN,O,5413,4
1129,Steve,PROPN,B-PER,1567,2
1129,Perlman,PROPN,I-PER,2947,5
1129,sudah,ADV,O,6496,4
1129,lebih,ADV,O,8043,4
1129,40,NUM,O,3033,4
1129,tahun,NOUN,O,6565,4
1129,berada,VERB,O,8440,4
1129,di,ADP,O,2096,4
1129,garis,NOUN,O,3410,4
1129,depan,ADJ,O,6355,4
1129,untuk,ADP,O,7038,4
1129,melindungi,VERB,O,4819,4
1129,spesies,NOUN,O,5758,4
1129,yang,PRON,O,4477,4
1129,terancam,VERB,O,3965,4
1129,punah,NOUN,O,7721,4
1129,.,PUNCT,O,3266,4
1130,Peringatan,NOUN,O,7098,4
1130,badai,NOUN,O,1208,4
1130,tropis,ADJ,O,7079,4
1130,dikeluarkan,VERB,O,8190,4
1130,untuk,ADP,O,7038,4
1130,kawasan,NOUN,O,4762,4
1130,Turks,PROPN,B-LOC,2966,1
1130,dan,CCONJ,O,418,4
1130,Cairos,PROPN,B-LOC,3646,1
1130,dan,CCONJ,O,418,4
1130,Bahamas,PROPN,B-LOC,4235,1
1130,tengah,ADJ,O,1304,4
1130,dan,CCONJ,O,418,4
1130,tenggara,ADJ,O,3862,4
1130,",",PUNCT,O,3948,4
1130,dengan,ADP,O,7841,4
1130,petugas,NOUN,O,7738,4
1130,ramalan,NOUN,O,2827,4
1130,mengatakan,VERB,O,2557,4
1130,badai,NOUN,O,1208,4
1130,itu,DET,O,7226,4
1130,akan,ADV,O,2842,4
1130,menurunkan,VERB,O,1119,4
1130,curah,NOUN,O,2224,4
1130,hujan,NOUN,O,5255,4
1130,20,NUM,O,6015,4
1130,sentimeter,NOUN,O,8146,4
1130,.,PUNCT,O,3266,4
1131,TB,PROPN,B-PER,1180,2
1131,menyebutkan,VERB,O,2156,4
1131,",",PUNCT,O,3948,4
1131,Jawa,PROPN,O,3349,4
1131,Barat,PROPN,O,8378,4
1131,menjadi,VERB,O,1366,4
1131,salah,DET,O,4487,4
1131,satu,DET,O,431,4
1131,provinsi,NOUN,O,3647,4
1131,terkorup,VERB,O,3869,4
1131,versi,NOUN,O,856,4
1131,beberapa,DET,O,5800,4
1131,lembaga,NOUN,O,6032,4
1131,pegiat,NOUN,O,8210,4
1131,antikorupsi,NOUN,O,4807,4
1131,.,PUNCT,O,3266,4
1132,Amir,PROPN,B-PER,2229,2
1132,mempercayakan,VERB,O,6380,4
1132,kelanjutan,NOUN,O,8211,4
1132,Panitia,NOUN,O,7704,4
1132,Seleksi,PROPN,O,4681,4
1132,(Pansel),PROPN,O,4378,4
1132,calon,NOUN,O,7255,4
1132,pimpinan,NOUN,O,5472,4
1132,KPK,PROPN,B-ORG,6000,0
1132,ke,ADP,O,6317,4
1132,presiden,NOUN,O,4628,4
1132,terpilih,VERB,O,7980,4
1132,Joko,PROPN,B-PER,2526,2
1132,Widodo,PROPN,I-PER,7595,5
1132,.,PUNCT,O,3266,4
1133,Gambar,NOUN,O,1678,4
1133,itu,DET,O,7226,4
1133,juga,ADV,O,7625,4
1133,menunjukkan,VERB,O,2308,4
1133,serangan,NOUN,O,6127,4
1133,di,ADP,O,2096,4
1133,Tiananmen,PROPN,B-LOC,2133,1
1133,",",PUNCT,O,3948,4
1133,dengan,ADP,O,7841,4
1133,satu,NUM,O,431,4
1133,mobil,NOUN,O,1145,4
1133,masuk,VERB,O,7257,4
1133,ke,ADP,O,6317,4
1133,taman,NOUN,O,3994,4
1133,itu,DET,O,7226,4
1133,.,PUNCT,O,3266,4
1134,Sementara,SCONJ,O,1344,4
1134,itu,DET,O,7226,4
1134,",",PUNCT,O,3948,4
1134,Jean-Marie,PROPN,B-PER,1690,2
1134,Okwo,PROPN,I-PER,471,5
1134,Bele,PROPN,I-PER,5404,5
1134,",",PUNCT,O,3948,4
1134,kepala,NOUN,O,4370,4
1134,divisi,NOUN,O,346,4
1134,vaksin,NOUN,O,4491,4
1134,WHO,PROPN,B-ORG,4194,0
1134,",",PUNCT,O,3948,4
1134,kepada,ADP,O,3289,4
1134,radio,PROPN,O,210,4
1134,RFI,PROPN,B-ORG,3043,0
1134,megatakan,VERB,O,3336,4
1134,perusahaan,NOUN,O,540,4
1134,farmasi,NOUN,O,1794,4
1134,Inggris,PROPN,O,3932,4
1134,GlaxoSmithKline,PROPN,B-ORG,530,0
1134,akan,ADV,O,2842,4
1134,melakukan,VERB,O,2725,4
1134,percobaan,NOUN,O,2879,4
1134,klinis,NOUN,O,3228,4
1134,vaksin,NOUN,O,4491,4
1134,ebola,SCONJ,O,6419,4
1134,bulan,NOUN,O,6670,4
1134,depan,ADJ,O,6355,4
1134,.,PUNCT,O,3266,4
1135,Selain,ADP,O,3124,4
1135,perlawanan,NOUN,O,1240,4
1135,dari,ADP,O,3594,4
1135,terpidana,NOUN,O,7971,4
1135,",",PUNCT,O,3948,4
1135,menurut,ADP,O,5332,4
1135,Fadli,PROPN,B-PER,3100,2
1135,",",PUNCT,O,3948,4
1135,Indonesia,PROPN,O,3518,4
1135,juga,ADV,O,7625,4
1135,akan,ADV,O,2842,4
1135,terus,ADV,O,4426,4
1135,mendapatkan,VERB,O,936,4
1135,tekanan,NOUN,O,5523,4
1135,dari,ADP,O,3594,4
1135,dunia,NOUN,O,3443,4
1135,internasional,ADJ,O,2890,4
1135,jika,SCONJ,O,4686,4
1135,eksekusi,NOUN,O,8155,4
1135,mati,ADJ,O,7434,4
1135,terus,ADV,O,4426,4
1135,ditunda,VERB,O,2455,4
1135,.,PUNCT,O,3266,4
1136,Dari,ADP,O,5826,4
1136,jaringan,NOUN,O,5117,4
1136,solid,ADJ,O,6807,4
1136,",",PUNCT,O,3948,4
1136,biasanya,ADV,O,3868,4
1136,jaringan,NOUN,O,5117,4
1136,dicincang,VERB,O,6924,4
1136,",",PUNCT,O,3948,4
1136,lalu,SCONJ,O,7820,4
1136,diberi,VERB,O,8350,4
1136,enzim,NOUN,O,3211,4
1136,pencerna,NOUN,O,6146,4
1136,seperti,ADP,O,637,4
1136,tripsin,NOUN,O,4906,4
1136,atau,CCONJ,O,7860,4
1136,kolagenase,NOUN,O,1319,4
1136,untuk,ADP,O,7038,4
1136,menghilangkan,VERB,O,7461,4
1136,matriks,NOUN,O,2971,4
1136,ekstraselular,ADJ,O,5705,4
1136,yang,PRON,O,4477,4
1136,mengikat,VERB,O,4529,4
1136,atau,CCONJ,O,7860,4
1136,menyatukan,VERB,O,5975,4
1136,sel,NOUN,O,6703,4
1136,.,PUNCT,O,3266,4
1137,Kejadian,NOUN,O,6737,4
1137,di,ADP,O,2096,4
1137,Irak,PROPN,B-LOC,5964,1
1137,dan,CCONJ,O,418,4
1137,Libanon,PROPN,B-LOC,4922,1
1137,mencerminkan,VERB,O,5742,4
1137,tergerusnya,ADV,O,2,4
1137,status,NOUN,O,6556,4
1137,tradisional,ADJ,O,6504,4
1137,koresponden,ADJ,O,6060,4
1137,sebagai,ADP,O,6567,4
1137,pengamat,NOUN,O,6271,4
1137,netral,ADJ,O,2342,4
1137,",",PUNCT,O,3948,4
1137,kata,NOUN,O,8331,4
1137,Direktur,PROPN,O,6656,4
1137,Eksekutif,PROPN,O,1841,4
1137,Joel,PROPN,B-PER,6059,2
1137,Simon,PROPN,I-PER,855,5
1137,dalam,ADP,O,4955,4
1137,kata,NOUN,O,8331,4
1137,pengantar,NOUN,O,8254,4
1137,laporan,NOUN,O,4407,4
1137,setebal,ADJ,O,1743,4
1137,lebih,ADV,O,8043,4
1137,dari,ADP,O,3594,4
1137,300,NUM,O,5350,4
1137,halaman,NOUN,O,1219,4
1137,itu,DET,O,7226,4
1137,.,PUNCT,O,3266,4
1138,Pemerintah,NOUN,O,2042,4
1138,juga,ADV,O,7625,4
1138,menyadari,VERB,O,5049,4
1138,peran,NOUN,O,4203,4
1138,jaringan,NOUN,O,5117,4
1138,besar,ADJ,O,3036,4
1138,media,NOUN,O,6498,4
1138,Barat,NOUN,O,8378,4
1138,pimpinan,NOUN,O,5472,4
1138,BBC,PROPN,B-ORG,6350,0
1138,dan,CCONJ,O,418,4
1138,CNN,PROPN,B-ORG,3507,0
1138,dalam,ADP,O,4955,4
1138,mencoba,VERB,O,7887,4
1138,mengampuni,VERB,O,34,4
1138,MDC,PROPN,B-ORG,6824,0
1138,dari,ADP,O,3594,4
1138,kesalahan,NOUN,O,6325,4
1138,nyata,ADJ,O,1457,4
1138,dan,CCONJ,O,418,4
1138,jelas,ADJ,O,7119,4
1138,melakukan,VERB,O,2725,4
1138,kekerasan,NOUN,O,5294,4
1138,umum,ADJ,O,136,4
1138,",",PUNCT,O,3948,4
1138,katanya,NOUN,O,7009,4
1138,.,PUNCT,O,3266,4
1139,Padahal,ADV,O,7210,4
1139,",",PUNCT,O,3948,4
1139,secara,ADP,O,511,4
1139,etnis,NOUN,O,4272,4
1139,Minahasa,PROPN,O,4091,4
1139,",",PUNCT,O,3948,4
1139,sebenarnya,ADV,O,3212,4
1139,Mendur,PROPN,B-PER,2007,2
1139,Bersaudara,PROPN,O,5379,4
1139,bisa,ADV,O,1388,4
1139,saja,ADV,O,3799,4
1139,dengan,ADP,O,7841,4
1139,mudah,ADJ,O,4099,4
1139,merapat,VERB,O,3725,4
1139,ke,ADP,O,6317,4
1139,Belanda,PROPN,B-LOC,5126,1
1139,.,PUNCT,O,3266,4
1140,DPP,PROPN,O,4935,4
1140,telah,ADV,O,6837,4
1140,melakukan,VERB,O,2725,4
1140,rapat,NOUN,O,8473,4
1140,konsulasi,NOUN,O,5520,4
1140,antara,ADP,O,6936,4
1140,DPP,PROPN,O,4935,4
1140,dengan,ADP,O,7841,4
1140,DPD,PROPN,O,5322,4
1140,provinsi,PROPN,O,3647,4
1140,",",PUNCT,O,3948,4
1140,31,NUM,O,6952,4
1140,DPD,PROPN,O,5322,4
1140,provinsi,PROPN,O,3647,4
1140,menyatakan,VERB,O,6949,4
1140,dalam,ADP,O,4955,4
1140,bentuk,NOUN,O,256,4
1140,tertulis,VERB,O,450,4
1140,pelaksanaan,NOUN,O,7362,4
1140,munas,NOUN,O,5911,4
1140,tahun,NOUN,O,6565,4
1140,2015,NUM,O,4446,4
1140,.,PUNCT,O,3266,4
1140,31,NUM,O,6952,4
1140,DPD,PROPN,O,5322,4
1140,menyetujui,VERB,O,5429,4
1140,dari,ADP,O,3594,4
1140,33,NUM,O,825,4
1140,DPD,NOUN,O,5322,4
1140,",",PUNCT,O,3948,4
1140,ujar,NOUN,O,5916,4
1140,Ahmad,PROPN,B-PER,5086,2
1140,di,ADP,O,2096,4
1140,Galeri,PROPN,B-LOC,7370,1
1140,Cipta,PROPN,I-LOC,6468,6
1140,",",PUNCT,O,3948,4
1140,Cikini,PROPN,B-LOC,5845,1
1140,",",PUNCT,O,3948,4
1140,Jakarta,PROPN,B-LOC,224,1
1140,",",PUNCT,O,3948,4
1140,Rabu,PROPN,O,7597,4
1140,(13/8/2014),PUNCT,O,6761,4
1140,.,PUNCT,O,3266,4
1141,Ia,PRON,O,2240,4
1141,menegaskan,VERB,O,8221,4
1141,yang,PRON,O,4477,4
1141,terjadi,VERB,O,2913,4
1141,saat,NOUN,O,4399,4
1141,ini,DET,O,3244,4
1141,bukan,PART,O,600,4
1141,kelangkaan,NOUN,O,7329,4
1141,BBM,PROPN,O,7264,4
1141,",",PUNCT,O,3948,4
1141,yang,PRON,O,4477,4
1141,terjadi,VERB,O,2913,4
1141,adalah,AUX,O,5456,4
1141,penyaluran,NOUN,O,8105,4
1141,BBM,NOUN,O,7264,4
1141,sesuai,ADJ,O,1803,4
1141,dengan,ADP,O,7841,4
1141,kuota,NOUN,O,112,4
1141,yang,PRON,O,4477,4
1141,telah,ADV,O,6837,4
1141,dipangkas,ADJ,O,4206,4
1141,.,PUNCT,O,3266,4
1142,Jadi,ADV,O,6644,4
1142,",",PUNCT,O,3948,4
1142,tidak,PART,O,6969,4
1142,boleh,ADV,O,2758,4
1142,diberi,VERB,O,8350,4
1142,tahu,NOUN,O,5759,4
1142,data,NOUN,O,1661,4
1142,nasabah,NOUN,O,8179,4
1142,seperti,ADP,O,637,4
1142,nomor,NOUN,O,1984,4
1142,telepon,NOUN,O,6700,4
1142,genggam,NOUN,O,2341,4
1142,tanpa,ADP,O,6242,4
1142,persetujuan,NOUN,O,6509,4
1142,konsumen,NOUN,O,1795,4
1142,.,PUNCT,O,3266,4
1143,Djan,PROPN,B-PER,1655,2
1143,Farid,PROPN,I-PER,625,5
1143,mengaku,VERB,O,945,4
1143,ditelepon,VERB,O,5338,4
1143,Mensesneg,PROPN,O,3213,4
1143,Sudi,PROPN,B-PER,216,2
1143,Silalahi,PROPN,I-PER,3815,5
1143,semalam,NOUN,O,4653,4
1143,ketika,SCONJ,O,6904,4
1143,sedang,ADV,O,3841,4
1143,menonton,VERB,O,152,4
1143,televisi,NOUN,O,7359,4
1143,.,PUNCT,O,3266,4
1144,Beberapa,DET,O,7086,4
1144,anak,NOUN,O,8404,4
1144,kecil,ADJ,O,6133,4
1144,sedang,ADV,O,3841,4
1144,bermain,VERB,O,2072,4
1144,layang-layang,NOUN,O,2062,4
1144,dan,CCONJ,O,418,4
1144,menunggang,VERB,O,170,4
1144,kuda,NOUN,O,3748,4
1144,sementara,SCONJ,O,1762,4
1144,orang,NOUN,O,4640,4
1144,tua,ADJ,O,4949,4
1144,yang,PRON,O,4477,4
1144,berada,VERB,O,8440,4
1144,di,ADP,O,2096,4
1144,halaman,NOUN,O,1219,4
1144,dipaksa,VERB,O,2501,4
1144,menghentikan,VERB,O,3624,4
1144,kegiatan,NOUN,O,5733,4
1144,untuk,ADP,O,7038,4
1144,melihat,VERB,O,5334,4
1144,seorang,DET,O,6351,4
1144,perempuan,NOUN,O,1777,4
1144,muda,ADJ,O,5580,4
1144,yang,PRON,O,4477,4
1144,sedang,ADV,O,3841,4
1144,mengemudi,VERB,O,987,4
1144,.,PUNCT,O,3266,4
1145,Terlepas,VERB,O,8131,4
1145,dari,ADP,O,3594,4
1145,semua,DET,O,8333,4
1145,kehebohan,NOUN,O,6042,4
1145,atas,ADP,O,7545,4
1145,program,NOUN,O,4730,4
1145,perdagangan,NOUN,O,3434,4
1145,",",PUNCT,O,3948,4
1145,program,NOUN,O,4730,4
1145,perdagangan,NOUN,O,3434,4
1145,memainkan,VERB,O,768,4
1145,peranan,NOUN,O,120,4
1145,penting,ADJ,O,5480,4
1145,dalam,ADP,O,4955,4
1145,gerakan,NOUN,O,6344,4
1145,kemarin,NOUN,O,5317,4
1145,/,SYM,O,5113,4
1145,yesterday,NOUN,O,6030,4
1145,',PUNCT,O,5994,4
1145,s,NOUN,O,1867,4
1145,rally,ADJ,O,7254,4
1145,.,PUNCT,O,3266,4
1146,Madrid,PROPN,B-LOC,3582,1
1146,adalah,AUX,O,5456,4
1146,ibu,NOUN,O,1496,4
1146,kota,NOUN,O,7522,4
1146,Spanyol,PROPN,B-LOC,3907,1
1146,",",PUNCT,O,3948,4
1146,sebuah,DET,O,3059,4
1146,negara,NOUN,O,4040,4
